"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","19-May-2026","3,917.80","3,940.90","3,960.00","3,900.00","3,910.00","3,921.00","3,935.19","23,18,170","9,12,24,38,639.10","1,35,345","8,98,633","38.76"
"LT","EQ","18-May-2026","3,909.00","3,873.90","3,924.70","3,852.00","3,911.00","3,917.80","3,892.60","17,71,638","6,89,62,72,872.50","96,200","9,61,472","54.27"
"LT","EQ","15-May-2026","3,940.40","3,949.40","3,949.40","3,893.00","3,905.10","3,909.00","3,920.00","13,39,185","5,24,96,09,370.00","74,123","7,87,194","58.78"
"LT","EQ","14-May-2026","3,915.80","3,942.00","3,988.00","3,925.00","3,934.00","3,940.40","3,954.40","29,82,228","11,79,29,33,946.70","1,40,484","12,31,081","41.28"
"LT","EQ","13-May-2026","3,856.50","3,848.00","3,953.00","3,848.00","3,919.00","3,915.80","3,901.34","24,86,330","9,70,00,21,625.10","1,73,744","13,42,508","54.00"
"LT","EQ","12-May-2026","3,940.20","3,925.10","3,940.00","3,847.00","3,865.00","3,856.50","3,882.66","22,55,075","8,75,56,86,405.30","1,23,663","11,05,714","49.03"
"LT","EQ","11-May-2026","3,974.50","3,948.00","3,953.50","3,886.10","3,940.00","3,940.20","3,924.07","20,27,769","7,95,71,13,948.00","1,29,831","10,36,346","51.11"
"LT","EQ","08-May-2026","4,023.00","4,010.00","4,014.00","3,960.00","3,978.00","3,974.50","3,978.94","16,20,273","6,44,69,67,378.20","1,15,318","8,89,072","54.87"
"LT","EQ","07-May-2026","4,008.50","4,028.00","4,065.80","3,991.00","4,023.00","4,023.00","4,018.59","34,77,185","13,97,33,89,828.20","1,79,869","16,34,352","47.00"
"LT","EQ","06-May-2026","4,054.50","3,974.00","4,021.00","3,900.00","4,012.60","4,008.50","3,947.37","95,40,104","37,65,83,55,470.30","4,46,949","50,19,264","52.61"
"LT","EQ","05-May-2026","4,100.80","4,085.00","4,090.00","4,024.00","4,075.00","4,054.50","4,051.78","38,49,402","15,59,69,31,847.30","1,49,503","20,24,544","52.59"
"LT","EQ","04-May-2026","4,014.00","4,026.00","4,139.50","4,026.00","4,099.80","4,100.80","4,108.50","21,73,027","8,92,78,78,795.40","1,57,535","11,34,489","52.21"
"LT","EQ","30-Apr-2026","4,096.10","4,083.00","4,100.00","3,990.00","4,021.00","4,014.00","4,014.69","25,69,328","10,31,50,53,586.30","1,32,029","12,51,896","48.72"
"LT","EQ","29-Apr-2026","4,037.70","4,060.00","4,126.00","4,051.30","4,083.00","4,096.10","4,099.83","21,75,030","8,91,72,52,744.50","1,20,234","12,12,773","55.76"
"LT","EQ","28-Apr-2026","4,053.60","4,060.00","4,087.90","4,023.90","4,040.00","4,037.70","4,047.65","17,50,237","7,08,43,43,755.40","79,769","10,01,621","57.23"
"LT","EQ","27-Apr-2026","4,014.30","4,058.00","4,089.50","4,030.20","4,055.00","4,053.60","4,066.36","20,00,348","8,13,41,43,442.50","1,07,696","12,67,088","63.34"
"LT","EQ","24-Apr-2026","4,054.10","4,072.00","4,088.10","3,983.20","4,012.00","4,014.30","4,011.61","21,62,213","8,67,39,53,816.60","1,58,647","13,19,504","61.03"
"LT","EQ","23-Apr-2026","4,021.10","4,009.90","4,064.00","3,978.50","4,050.00","4,054.10","4,037.69","22,29,134","9,00,05,42,064.30","1,18,245","12,44,175","55.81"
"LT","EQ","22-Apr-2026","4,075.40","4,070.00","4,070.00","4,011.00","4,016.00","4,021.10","4,032.92","21,78,082","8,78,40,20,558.70","1,34,572","13,41,444","61.59"
"LT","EQ","21-Apr-2026","4,051.00","4,039.00","4,091.80","4,032.00","4,070.00","4,075.40","4,075.65","24,26,718","9,89,04,42,123.90","1,03,366","16,30,553","67.19"
"LT","EQ","20-Apr-2026","4,096.10","4,100.00","4,130.00","4,024.00","4,039.00","4,051.00","4,065.75","35,45,024","14,41,31,70,512.00","1,96,896","21,52,283","60.71"
"LT","EQ","17-Apr-2026","4,119.80","4,134.00","4,142.90","4,072.80","4,105.00","4,096.10","4,103.42","27,96,673","11,47,59,31,109.70","1,24,829","17,15,312","61.33"
"LT","EQ","16-Apr-2026","4,076.30","4,128.00","4,149.00","4,089.00","4,117.00","4,119.80","4,122.94","50,92,608","20,99,65,20,699.00","1,72,822","29,42,796","57.79"
"LT","EQ","15-Apr-2026","3,954.30","4,045.40","4,104.00","4,031.10","4,073.00","4,076.30","4,080.46","45,62,142","18,61,56,60,353.70","2,03,281","27,18,727","59.59"
"LT","EQ","13-Apr-2026","3,959.90","3,825.00","3,971.70","3,815.60","3,953.00","3,954.30","3,931.25","48,97,563","19,25,35,54,839.10","2,18,793","22,89,531","46.75"
"LT","EQ","10-Apr-2026","3,896.20","3,932.00","3,965.00","3,915.60","3,961.00","3,959.90","3,949.07","28,22,017","11,14,43,42,524.80","1,01,522","14,97,129","53.05"
"LT","EQ","09-Apr-2026","4,005.90","3,988.00","3,988.00","3,885.60","3,890.30","3,896.20","3,921.44","44,15,151","17,31,37,69,812.80","2,51,770","21,60,784","48.94"
"LT","EQ","08-Apr-2026","3,723.30","3,948.00","4,032.00","3,931.00","4,010.00","4,005.90","3,994.91","73,68,477","29,43,63,71,223.80","3,16,063","41,48,816","56.30"
"LT","EQ","07-Apr-2026","3,727.70","3,680.00","3,736.20","3,658.00","3,722.00","3,723.30","3,711.01","30,83,714","11,44,36,82,343.40","1,50,098","16,76,088","54.35"
"LT","EQ","06-Apr-2026","3,613.10","3,616.60","3,737.00","3,577.00","3,727.00","3,727.70","3,669.50","33,53,246","12,30,47,27,860.40","1,60,528","17,23,099","51.39"
"LT","EQ","02-Apr-2026","3,607.50","3,539.30","3,629.00","3,470.00","3,610.00","3,613.10","3,548.95","41,21,638","14,62,75,04,388.20","2,01,362","20,05,604","48.66"
"LT","EQ","01-Apr-2026","3,504.10","3,655.00","3,682.90","3,597.30","3,621.00","3,607.50","3,630.24","40,99,786","14,88,31,99,721.60","1,87,793","21,10,095","51.47"
"LT","EQ","30-Mar-2026","3,564.10","3,500.00","3,543.60","3,491.10","3,505.00","3,504.10","3,515.48","35,49,203","12,47,71,61,389.80","2,44,514","20,29,284","57.18"
"LT","EQ","27-Mar-2026","3,649.30","3,640.00","3,640.00","3,547.00","3,570.00","3,564.10","3,572.11","39,91,388","14,25,76,74,750.70","1,74,878","24,21,908","60.68"
"LT","EQ","25-Mar-2026","3,516.80","3,569.90","3,660.00","3,546.00","3,659.00","3,649.30","3,621.06","50,90,205","18,43,19,52,036.20","3,20,240","25,85,519","50.79"
"LT","EQ","24-Mar-2026","3,342.40","3,440.00","3,547.10","3,390.50","3,515.10","3,516.80","3,478.27","60,37,848","21,00,12,69,047.30","3,05,220","30,07,866","49.82"
"LT","EQ","23-Mar-2026","3,434.80","3,405.10","3,409.90","3,288.10","3,341.90","3,342.40","3,327.17","56,45,839","18,78,46,49,604.20","3,19,335","32,21,419","57.06"
"LT","EQ","20-Mar-2026","3,434.50","3,475.00","3,524.00","3,410.00","3,438.10","3,434.80","3,452.81","47,43,217","16,37,74,20,679.30","2,27,003","29,48,775","62.17"
"LT","EQ","19-Mar-2026","3,607.90","3,526.70","3,528.30","3,422.00","3,444.00","3,434.50","3,457.20","48,98,518","16,93,51,47,771.90","3,10,251","26,24,249","53.57"
"LT","EQ","18-Mar-2026","3,542.80","3,569.00","3,638.80","3,555.00","3,602.00","3,607.90","3,605.55","41,90,485","15,10,89,94,988.30","2,00,293","24,86,460","59.34"
"LT","EQ","17-Mar-2026","3,469.40","3,478.00","3,550.00","3,450.00","3,536.50","3,542.80","3,501.41","50,03,418","17,51,90,20,700.00","3,09,529","29,52,728","59.01"
"LT","EQ","16-Mar-2026","3,439.00","3,453.50","3,494.80","3,396.60","3,460.00","3,469.40","3,445.58","84,59,233","29,14,69,50,471.70","3,69,512","50,87,391","60.14"
"LT","EQ","13-Mar-2026","3,719.50","3,696.00","3,697.00","3,424.50","3,445.00","3,439.00","3,511.18","1,07,78,730","37,84,60,37,016.90","5,07,723","71,12,796","65.99"
"LT","EQ","12-Mar-2026","3,838.80","3,825.00","3,830.00","3,704.90","3,713.00","3,719.50","3,760.74","42,55,443","16,00,36,10,914.20","2,62,924","23,20,855","54.54"
"LT","EQ","11-Mar-2026","3,876.00","3,879.70","3,896.70","3,832.00","3,836.00","3,838.80","3,859.76","20,66,473","7,97,60,91,844.60","1,30,657","12,17,140","58.90"
