symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
BAJFINANCE,EQ,2021-10-05,7695.05,7683.0,7765.0,7634.1,7749.95,7724.2,7704.64,773243,5957559262.4,74753,226772,29.33,0.0037881495246943064
BAJFINANCE,EQ,2021-10-06,7724.2,7810.0,7880.6,7685.0,7730.0,7735.15,7779.33,1764631,13727647604.6,134494,747589,42.37,0.00141762253696176
BAJFINANCE,EQ,2021-10-07,7735.15,7845.9,7885.0,7738.0,7758.0,7747.9,7804.37,940550,7340402807.1,67268,382768,40.7,0.0016483196835226366
BAJFINANCE,EQ,2021-10-08,7747.9,7750.0,7829.0,7712.0,7730.5,7732.2,7775.52,756571,5882732041.0,70918,240171,31.74,-0.0020263555285948698
BAJFINANCE,EQ,2021-10-11,7732.2,7773.9,7904.4,7752.0,7827.0,7817.1,7837.39,908648,7121431947.2,65766,345628,38.04,0.010980057422208533
BAJFINANCE,EQ,2021-10-12,7817.1,7810.0,7925.0,7750.0,7865.0,7855.75,7857.53,1099449,8638952787.6,94610,371912,33.83,0.004944288802752883
BAJFINANCE,EQ,2021-10-13,7855.75,7907.9,8010.0,7861.3,7935.0,7929.3,7935.12,1052438,8351221198.9,79650,382485,36.34,0.00936256881901798
BAJFINANCE,EQ,2021-10-14,7929.3,7969.0,7969.0,7812.35,7860.8,7862.9,7856.18,1134849,8915582154.25,102871,672181,59.23,-0.008374005271587714
BAJFINANCE,EQ,2021-10-18,7862.9,8050.0,8050.0,7800.8,7850.0,7865.55,7873.77,855098,6732844628.65,78983,332210,38.85,0.00033702577929273225
BAJFINANCE,EQ,2021-10-19,7865.55,7890.0,7914.7,7671.0,7720.3,7739.3,7838.98,1244989,9759438570.6,92653,675282,54.24,-0.01605100724043451
BAJFINANCE,EQ,2021-10-20,7739.3,7741.0,7833.55,7575.0,7770.0,7761.35,7722.48,1102899,8517112495.6,103398,412086,37.36,0.002849094879381786
BAJFINANCE,EQ,2021-10-21,7761.35,7830.0,7830.0,7685.0,7750.0,7737.3,7742.27,639461,4950877313.3,70128,306419,47.92,-0.003098687728294691
BAJFINANCE,EQ,2021-10-22,7737.3,7756.0,7935.0,7665.0,7715.75,7710.2,7819.93,1517376,11865774640.8,119184,606294,39.96,-0.0035025137968025533
BAJFINANCE,EQ,2021-10-25,7710.2,7750.0,7837.75,7350.5,7635.0,7646.65,7664.97,1169729,8965935884.95,104466,403611,34.5,-0.008242328344271299
BAJFINANCE,EQ,2021-10-26,7646.65,7695.0,7894.95,7651.1,7880.0,7855.65,7791.46,1660575,12938306882.45,130085,718129,43.25,0.027332230453858797
BAJFINANCE,EQ,2021-10-27,7855.65,7870.0,7919.95,7461.0,7478.0,7482.15,7580.07,3112233,23590929945.2,273116,1249140,40.14,-0.04754539726184337
BAJFINANCE,EQ,2021-10-28,7482.15,7540.0,7596.0,7353.4,7460.85,7484.25,7486.47,1572302,11770992885.85,140579,568362,36.15,0.0002806679898157416
BAJFINANCE,EQ,2021-10-29,7484.25,7480.0,7549.7,7313.05,7418.95,7400.2,7451.05,948334,7066083886.15,93227,210766,22.22,-0.011230250192070024
BAJFINANCE,EQ,2021-11-01,7400.2,7430.0,7500.2,7220.0,7416.0,7413.95,7372.17,1037314,7647253385.15,107676,238958,23.04,0.001858057890327336
BAJFINANCE,EQ,2021-11-02,7413.95,7466.7,7555.0,7400.25,7460.0,7455.35,7467.97,687116,5131360122.25,66760,166112,24.18,0.005584067872052012
BAJFINANCE,EQ,2021-11-03,7455.35,7486.0,7538.8,7451.0,7530.0,7516.25,7495.71,668704,5012413717.55,61738,298547,44.65,0.008168630580723812
BAJFINANCE,EQ,2021-11-04,7516.25,7561.0,7569.0,7515.0,7515.5,7525.1,7534.43,94033,708484824.3,14411,38471,40.91,0.001177448860801622
BAJFINANCE,EQ,2021-11-08,7525.1,7543.9,7713.15,7486.0,7688.0,7673.65,7633.83,900301,6872744591.8,83917,360973,40.09,0.019740601453801077
BAJFINANCE,EQ,2021-11-09,7673.65,7700.0,7754.4,7550.0,7570.0,7577.5,7623.37,800247,6100581081.45,63423,364070,45.49,-0.01252989125122983
BAJFINANCE,EQ,2021-11-10,7577.5,7545.0,7610.0,7505.0,7570.0,7581.45,7566.45,464989,3518315121.95,46921,147009,31.62,0.0005212801055756167
BAJFINANCE,EQ,2021-11-11,7581.45,7570.2,7600.95,7410.0,7446.0,7452.7,7476.38,634400,4743016730.45,78602,247962,39.09,-0.016982239545205724
BAJFINANCE,EQ,2021-11-12,7452.7,7500.0,7600.25,7453.0,7583.4,7579.1,7529.86,497128,3743304453.1,48859,161838,32.55,0.016960296268466513
BAJFINANCE,EQ,2021-11-15,7579.1,7579.0,7627.45,7490.0,7525.0,7534.25,7538.03,402518,3034193572.75,44440,117472,29.18,-0.005917589159662784
BAJFINANCE,EQ,2021-11-16,7534.25,7525.0,7650.0,7500.75,7538.0,7555.7,7596.98,598049,4543367663.8,64412,177258,29.64,0.0028469987059096535
BAJFINANCE,EQ,2021-11-17,7555.7,7528.0,7692.0,7521.25,7608.6,7607.65,7632.84,645574,4927560247.2,68236,213775,33.11,0.006875603848749856
